"Plant.Code","Plant.Name","State","Latitude","Longitude","DC","HB","ON","PN","RC","RT","NA"
57420,"UTS SJ1 LLC","CA","37.433056000000001","-121.94194400000001",0,0,0,0,0,0,9717
57421,"Gratiot Wind Park","MI","43.433889000000001","-84.497500000000002",0,0,0,0,0,0,264422
57422,"Yolo County Solar Project","CA","38.659722000000002","-121.7294",0,0,0,0,0,0,2021
57424,"Buffalo Ridge II LLC","SD","44.528100000000002","-96.6267",0,0,0,0,0,0,614452
57425,"Double A Digester","ID","42.717222","-114.616666",0,0,0,0,0,0,27305
57427,"Ryegrass Windfarm","ID","43.037146999999997","-115.43973099999999",0,0,0,0,0,0,56392
57428,"Hammett Hill Windfarm","ID","43.006132999999998","-115.463289",0,0,0,0,0,0,60610
57429,"Mainline Windfarm","ID","43.048349999999999","-115.412886",0,0,0,0,0,0,59184
57430,"Desert Meadow Windfarm","ID","43.056621999999997","-115.45202500000001",0,0,0,0,0,0,62680
57431,"Cold Springs Windfarm","ID","43.028055999999999","-115.400469",0,0,0,0,0,0,53793
57432,"Oak Glen Wind Farm","MN","43.920555999999998","-93.140555000000006",0,0,0,0,0,0,122815
57433,"Bellefontaine Gas Producers LLC","OH","40.410750999999998","-83.717879999999994",0,0,0,0,0,0,38356
57434,"Valley View Transmission LLC","MN","43.902752999999997","-96.021743999999998",0,0,0,0,0,0,32893
57435,"Solar Star North Carolina II LLC","NC","36.506110999999997","-77.064166999999998",0,0,0,0,0,0,10268
57436,"Davidson Gas Producers LLC","NC","35.841298999999999","-80.183458000000002",0,0,0,0,0,0,12055
57437,"Juniper Ridge Hydroelectric Project","OR","44.142698000000003","-121.269747",0,0,0,0,0,0,13957
57438,"6th St Solar Park of Gainesville FL","FL","29.7","-82.333332999999996",0,0,0,0,0,0,2673
57439,"California Valley Solar Ranch","CA","35.323739000000003","-119.91663",0,0,0,0,0,0,684403
57441,"Solar Photovoltaic Project #42","CA","36.028055999999999","-119.07472199999999",0,0,0,0,0,0,8862
57442,"Silver State Solar Power North","NV","35.793056","-115.35028",0,0,0,0,0,0,119792
57443,"Pine Tree Acres WM LFGTE","MI","42.765000000000001","-82.745554999999996",0,0,0,0,0,0,106156
57444,"Two Ponds Windfarm","ID","43.033780999999998","-115.482592",0,0,0,0,0,0,62355
57446,"McGinness Hills","NV","39.591099999999997","-116.9119",0,0,0,0,0,0,325495
57447,"Laurel Mountain","WV","39.007199999999997","-79.886600000000001",0,0,0,0,0,0,237231
57448,"Pilesgrove","NJ","39.613028","-75.309477000000001",0,0,0,0,0,0,27184
57449,"Blue Creek Wind Project","OH","40.931514999999997","-84.561824000000001",0,0,0,0,0,0,766489
57451,"Tuscarora Geothermal Power Plant","NV","41.482799999999997","-116.1511",0,0,0,0,0,0,137376
57455,"NRG Solar Borrego I","CA","33.298889000000003","-116.35083",0,0,0,0,0,0,73138
57456,"San Emidio","NV","40.380555999999999","-119.399722",0,0,0,0,0,0,76894
57457,"Seneca Sustainable Energy LLC","OR","44.116306000000002","-123.179007",0,0,0,0,0,0,116781
57458,"145 Talmadge Solar","NJ","40.535786999999999","-74.391267999999997",0,0,0,0,0,0,4524
57459,"Mountain View IV","CA","33.881599999999999","-116.5527",0,0,0,0,0,0,154429
57460,"Caltech Central","CA","34.135800000000003","-118.1267",0,0,0,0,0,0,7033
57461,"Martins Creek Solar NC, LLC","NC","35.020415","-84.015675999999999",0,0,0,0,0,0,1364
57462,"Napoleon Solar I","OH","41.388430999999997","-84.095840999999993",0,0,0,0,0,0,14283
57463,"Bishop Hill Energy LLC","IL","41.215277999999998","-90.120833000000005",0,0,0,0,0,0,647150
57465,"Romark PA Solar","PA","40.936110999999997","-76.038888",0,0,0,0,0,0,2157
57466,"Blue Ridge Landfill","PA","39.961944000000003","-77.561110999999997",0,0,0,0,0,0,51430
57467,"Westervelt Moundville Cogen","AL","32.960714000000003","-87.655418999999995",0,0,0,0,0,0,31795
57468,"Crystal Lake 3 LLC","IA","43.319200000000002","-93.883600000000001",0,0,0,0,0,0,176837
57469,"Garden Wind LLC","IA","42.224435999999997","-93.373625000000004",0,0,0,0,0,0,421227
57470,"Marlboro Mill","SC","34.604999999999997","-79.784999999999997",0,0,0,0,0,0,150756.541
57471,"Murray Hill Solar","NJ","40.684443999999999","-74.404443999999998",0,0,0,0,0,0,1669
57473,"Dartmouth Solar","MA","41.715803999999999","-70.974447999999995",0,0,0,0,0,0,2294
57474,"Ralls Wind Farm","TX","33.661110999999998","-101.39",0,0,0,0,0,0,21957
57475,"John L. Featherstone Plant","CA","33.204635000000003","-115.573303",0,0,0,0,0,0,429194
57476,"TSGT Mobile Generator #15","NM","36.8108","-106.9344",0,0,0,0,0,0,0
57480,"Highwood Generating Station","MT","47.551667000000002","-111.03444399999999",0,0,0,0,0,0,0
57481,"Chittenden County Solar Partners","VT","44.436110999999997","-73.145276999999993",0,0,0,0,0,0,3228
57482,"CPV Sentinel Energy Project","CA","33.934167000000002","-116.571388",0,0,0,0,0,0,490525
57483,"Mariposa Energy Project","CA","37.789166999999999","-121.601944",0,0,0,0,0,0,99673
57484,"Manzana Wind LLC","CA","34.934899999999999","-118.46120000000001",0,0,0,0,0,0,530041
57485,"Flemington Solar","NJ","40.483888","-74.856666000000004",0,0,0,0,0,0,12231
57486,"Frenchtown I Solar","NJ","40.521667000000001","-75.012221999999994",0,0,0,0,0,0,4539
57487,"Frenchtown II Solar","NJ","40.514443999999997","-74.976944000000003",0,0,0,0,0,0,4276
57488,"Lebanon Solar","NJ","40.675832999999997","-74.912222",0,0,0,0,0,0,3002
57489,"Oak Grove Gas Producers","KS","37.647500000000001","-94.638300000000001",0,0,0,0,0,0,16945.18
57490,"Imperial Solar Energy Center South","CA","32.663288999999999","-115.65828399999999",0,0,0,0,0,0,323788
57492,"Sampson County Landfill","NC","34.985556000000003","-78.462500000000006",0,0,0,0,0,0,77447
57493,"Settlers Trail Wind Farm LLC","IL","40.694443999999997","-87.570832999999993",0,0,0,0,0,0,354640
57494,"Masser Farms Realty Solar","PA","40.640555999999997","-76.605417000000003",0,0,0,0,0,0,1336
57496,"Tieton Dam Hydro Electric Project","WA","46.658000000000001","-121.12869999999999",0,0,0,0,0,0,64127
57497,"Stroud Solar Station","CA","36.531388999999997","-120.106944",0,0,0,0,0,0,42715
57498,"Five Points Solar Station","CA","36.400278","-120.10333300000001",0,0,0,0,0,0,28299
57499,"Westside Solar Station","CA","36.378726","-120.124898",0,0,0,0,0,0,32102
57500,"Laurel Wind Farm","IA","41.883333","-92.933333000000005",0,0,0,0,0,0,371366
57501,"Rolling Hills Wind Farm","IA","41.197299999999998","-94.7744",0,0,0,0,0,0,1403006
57502,"Perdido","FL","30.57","-87.39",0,0,0,0,0,0,24424
57504,"TECO CHP-1","TX","29.703454000000001","-95.398317000000006",0,0,0,0,0,0,77455
57505,"Monroe Generating Station","NC","34.985813999999998","-80.506037000000006",0,0,0,0,0,0,467
57506,"FRV SI Transport Solar LP","CA","38.486899999999999","-121.39109999999999",0,0,0,0,0,0,1761
57507,"RV CSU Power II LLC","CO","40.592841","-105.147097",0,0,0,0,0,0,3627
57508,"McKinney LFG","TX","33.166944000000001","-96.601665999999994",0,0,0,0,0,0,19392
57509,"Carson Solar I","CO","38.722799999999999","-104.7817",0,0,0,0,0,0,2110
57514,"Ocotillo Express LLC","CA","32.752777999999999","-116.04472199999999",0,0,0,0,0,0,566598
57515,"Walnut Creek Energy Park","CA","34.008932000000001","-117.944906",0,0,0,0,0,0,489374
57516,"KODE Novus I","OK","36.543889","-101.39361100000001",0,0,0,0,0,0,242593
57517,"DeWind Frisco","TX","36.498514","-101.605278",0,0,0,0,0,0,50317
57519,"Trexlertown Solar Array North and South","PA","40.556210999999998","-75.593873000000002",0,0,0,0,0,0,2234
57520,"Trinity Hills","TX","33.383611000000002","-98.711944000000003",0,0,0,0,0,0,592197
57521,"Giffen","CA","36.530278000000003","-120.31611100000001",0,0,0,0,0,0,21518
57522,"Cantua Solar Station","CA","36.425085000000003","-120.343543",0,0,0,0,0,0,43209
57523,"Huron Solar Station","CA","36.181389000000003","-120.03055500000001",0,0,0,0,0,0,44014
57524,"Roger Road WWTP","AZ","32.289400000000001","-111.0331",0,0,0,0,0,0,2144
57525,"Kapaa Photovoltaic Project","HI","22.080416","-159.33159900000001",0,0,0,0,0,0,1806.75
57526,"North Hurlburt Wind LLC","OR","45.288055999999997","-120.17388800000001",0,0,0,0,0,0,580941
57529,"Kawailoa Wind","HI","21.610278000000001","-158.04083299999999",0,0,0,0,0,0,116631
57530,"Palouse","WA","47.155833000000001","-117.36444400000001",0,0,0,0,0,0,335282
57544,"California State University San Bernardi","CA","34.185833000000002","-117.324167",0,0,0,0,0,0,8911
57547,"Winona County Wind LLC","MN","44.112499999999997","-91.924722000000003",0,0,0,0,0,0,1048
57549,"South Hurlburt Wind LLC","OR","45.288055999999997","-120.17388800000001",0,0,0,0,0,0,601495
57550,"Horseshoe Bend Wind LLC","OR","45.288055999999997","-120.17388800000001",0,0,0,0,0,0,652343
57551,"Garland Canal Power Plant","WY","44.726399999999998","-108.8644",0,0,0,0,0,0,9192.15
57553,"Shirley Wind","WI","44.348100000000002","-87.927800000000005",0,0,0,0,0,0,65018
57554,"AFA Solar Farm","CO","38.957901","-104.80662700000001",0,0,0,0,0,0,11294
57556,"La Senita","AZ","35.241675000000001","-114.004591",0,0,0,0,0,0,1680
57557,"Sunnyvale City of WPCP","CA","37.419400000000003","-122.0153",0,0,0,0,0,0,8517
57559,"Sunset Reservoir North Basin","CA","37.750894000000002","-122.481758",0,0,0,0,0,0,6640
57560,"Chino Solar Valley","AZ","34.718429999999998","-112.42899",0,0,0,0,0,0,47090
57561,"Cotton Center Solar","AZ","33.034722000000002","-112.66166699999999",0,0,0,0,0,0,43648
57562,"Paloma Solar","AZ","33.021110999999998","-112.661389",0,0,0,0,0,0,40298
57563,"Hyder Solar","AZ","33.025660000000002","-113.34397",0,0,0,0,0,0,41990
57564,"Algonquin Power Sanger LLC","CA","36.684199999999997","-119.5522",0,0,0,0,0,0,135389
57565,"RP-Orlando, LLC","FL","28.488889","-81.182221999999996",0,0,0,0,0,0,9299
57566,"GE 1 6 100 Prototype","CA","35.155278000000003","-118.369444",0,0,0,0,0,0,0
57567,"Albuquerque Solar Energy Center","NM","35.168956999999999","-106.60005",0,0,0,0,0,0,4458
57568,"Record Hill Wind","ME","44.633611000000002","-70.627776999999995",0,0,0,0,0,0,124221
57570,"Cooper Farms VW Project","OH","40.905833000000001","-84.570277000000004",0,0,0,0,0,0,14463
57571,"Los Lunas Solar Energy Center","NM","34.833136000000003","-106.772413",0,0,0,0,0,0,16275
57573,"CCCSD Wastewater Treatment Plnt","CA","37.997799999999998","-122.0697",0,0,0,0,0,0,18811.1
57574,"ETS Ewing Solar Facility","NJ","40.281801000000002","-74.793638000000001",0,0,0,0,0,0,2052
57575,"Deming Solar Energy Center","NM","32.165832999999999","-107.75055999999999",0,0,0,0,0,0,21136
57576,"Las Vegas Solar Energy Center","NM","35.643332999999998","-105.206667",0,0,0,0,0,0,10421
57577,"Alamogordo Solar Energy Center","NM","32.86571","-105.999775",0,0,0,0,0,0,11267
57578,"PaTu Wind Farm LLC","OR","45.613061000000002","-120.616906",0,0,0,0,0,0,30295
57579,"Robert O Schulz Solar Farm","CA","37.8583","-120.8917",0,0,0,0,0,0,2828
57580,"DST Cogen","CA","38.618299999999998","-121.0564",0,0,0,0,0,0,15446.76
57581,"Allenwood","PA","41.151111","-76.917777000000001",0,0,0,0,0,0,24305
57582,"Lycoming County","PA","41.151111","-76.917777000000001",0,0,0,0,0,0,19332
57584,"University of California San Diego","CA","32.874699999999997","-117.2392",0,0,0,0,0,0,203055
57585,"Oxnard Paper Mill","CA","34.141399999999997","-119.1831",0,0,0,0,0,0,203015
57586,"Shiloh III Wind Project LLC","CA","38.169443999999999","-121.84694399999999",0,0,0,0,0,0,266025
57588,"Matrix Stults Road Solar Facility","NJ","40.362200000000001","-74.479699999999994",0,0,0,0,0,0,3608
57589,"Long Island Solar Farm LLC","NY","40.861111000000001","-72.847776999999994",0,0,0,0,0,0,50822
57590,"Minco Wind I, LLC","OK","35.280278000000003","-97.975555999999997",0,0,0,0,0,0,387866
57591,"Hatch Solar Energy Center I, LLC","NM","32.630000000000003","-107.259722",0,0,0,0,0,0,7993
57592,"Sheraton SD East Tower","CA","32.728299999999997","-117.1978",0,0,0,0,0,0,486
57593,"Broken Bow Wind LLC","NE","41.454721999999997","-99.568055999999999",0,0,0,0,0,0,324563
57594,"Teichert Materials-Teichert Vernalis","CA","37.616700000000002","-121.35639999999999",0,0,0,0,0,0,1830
57595,"Pinnacle Wind Force LLC","WV","39.445","-79.03",0,0,0,0,0,0,180216
57597,"Cana Gas Processing Plant","OK","35.533099999999997","-98.101100000000002",0,0,0,0,0,0,269.5
57598,"Bridge Street 1 & 2","CT","41.362777999999999","-72.082499999999996",0,0,0,0,0,0,812
57599,"Fort Hill 1, 2, 3 & 4","CT","41.4711","-72.102199999999996",0,0,0,0,0,0,1421
57600,"Fishers Island 1","NY","41.268611","-72.010000000000005",0,0,0,0,0,0,237
57601,"Gary Court 1 & 2","CT","41.3367","-72.02",0,0,0,0,0,0,818
57602,"Jewett City 1","CT","41.5672","-71.892499999999998",0,0,0,0,0,0,347
57603,"LNG 1 & 2","CT","41.569400000000002","-72.117500000000007",0,0,0,0,0,0,733
57604,"Lebanon Pines 1 & 2","CT","41.568300000000001","-72.232200000000006",0,0,0,0,0,0,857
57605,"Water Treatment 1 & 2","CT","41.346899999999998","-72.0411",0,0,0,0,0,0,890
57606,"Eastside WWTP","NC","35.942799999999998","-79.908900000000003",0,0,0,0,0,0,6
57607,"Ward WTP","NC","35.967799999999997","-79.970799999999997",0,0,0,0,0,0,3
57608,"Westside WWTP","NC","35.940300000000001","-80.110600000000005",0,0,0,0,0,0,6
57609,"New Harvest Wind Project LLC","IA","42.159722000000002","-95.439722000000003",0,0,0,0,0,0,267573
57613,"LE Wind Turbine 1","OH","41.584443999999998","-81.525554999999997",0,0,0,0,0,0,5991
57616,"Blue Canyon Windpower VI LLC","OK","34.910361000000002","-98.559899999999999",0,0,0,0,0,0,424776
57620,"Paulding Wind Farm II","OH","41.025278","-84.779166000000004",0,0,0,0,0,0,327707
57624,"Norwich WWTP","CT","41.525599999999997","-72.083299999999994",0,0,0,0,0,0,89
57625,"Bos Dairy, LLC","IN","41.115299999999998","-87.232799999999997",0,0,0,0,0,0,7497
57626,"Foundation ST","CA","37.714167000000003","-121.521666",0,0,0,0,0,0,2235
57629,"Gaston Memorial Hospital","NC","35.274700000000003","-81.138300000000001",0,0,0,0,0,0,44.1
57630,"Long Creek Waste Water Plant","NC","35.311900000000001","-81.141400000000004",0,0,0,0,0,0,272.44
57631,"Wolverine","IA","41.393099999999997","-94.444699999999997",0,0,0,0,0,0,5416
57632,"Bulldog","IA","41.2258","-94.440600000000003",0,0,0,0,0,0,5838
57635,"Linden Wind Energy Project","WA","45.744171000000001","-120.783568",0,0,0,0,0,0,147475
57636,"Auburn LFG Energy Facility","NY","42.944167","-76.585300000000004",0,0,0,0,0,0,10014
57637,"Union City Wind Turbine","IN","40.190800000000003","-84.8172",0,0,0,0,0,0,995
57638,"Randolph Eastern School Wind Turbine","IN","40.209699999999998","-84.821899999999999",0,0,0,0,0,0,1113
57639,"Ironwood Wind","KS","37.818280000000001","-99.775400000000005",0,0,0,0,0,0,641952
57640,"500 Virginia Solar","PA","40.139167","-75.191666999999995",0,0,0,0,0,0,1129
57643,"Vestas Towers America, Inc.","CO","38.172800000000002","-104.62",0,0,0,0,0,0,3402
57644,"Prairie Rose Wind Farm","MN","43.828217000000002","-96.321567000000002",0,0,0,0,0,0,742464
57645,"City & County of Denver at Denver Int'l","CO","39.9","-104.659722",0,0,0,0,0,0,6732
57646,"McCormick & Co. Inc. at Belcamp","MD","39.483600000000003","-76.229200000000006",0,0,0,0,0,0,2332
57647,"Toys R Us- DE, Inc. at Mt. Olive, NJ","NJ","40.818888000000001","-74.718610999999996",0,0,0,0,0,0,4852
57648,"Zotos International WPGF","NY","42.886944","-76.968333000000001",0,0,0,0,0,0,2460.15
57649,"Elm Creek Wind II LLC","MN","43.684800000000003","-94.879900000000006",0,0,0,0,0,0,455660
57650,"Regulus Solar Project","CA","35.299999999999997","-118.851944",0,0,0,0,0,0,11168
57651,"FRV Cygnus Solar Project","CA","35.102778000000001","-118.954444",0,0,0,0,0,0,36312
57652,"Yamhill Solar LLC","OR","45.108888999999998","-123.278611",0,0,0,0,0,0,1209
57653,"Oregon State University Energy Center","OR","44.564332999999998","-123.289089",0,0,0,0,0,0,41502
57654,"Town of Falmouth WWTP","MA","41.606699999999996","-70.620599999999996",0,0,0,0,0,0,3707
57655,"Bakersfield College Solar 01","CA","35.411816999999999","-118.96863999999999",0,0,0,0,0,0,2108
57656,"Temescal Canyon RV, LLC","CA","33.826388999999999","-117.511667",0,0,0,0,0,0,2599
57657,"Avra Valley Solar","AZ","32.371667000000002","-111.282777",0,0,0,0,0,0,74154
57660,"Vineland Mays Landing Solar","NJ","39.417499999999997","-74.973889",0,0,0,0,0,0,6760
57661,"Manalapan Village Solar","NJ","40.256667","-74.349722",0,0,0,0,0,0,4434
57662,"McGraw Hill Solar","NJ","40.279722","-74.556388999999996",0,0,0,0,0,0,17694
57663,"Cimarron Windpower II","KS","37.901330000000002","-100.372",0,0,0,0,0,0,570000
57664,"Astoria Energy II","NY","40.781320999999998","-73.896618000000004",3082177.3,0,0,0,0,0,92362.71
57665,"SAF Hydroelectric LLC","MN","44.978889000000002","-93.247776999999999",0,0,0,0,0,0,38698
57666,"Foxwoods CoGen","CT","41.473100000000002","-71.960599999999999",0,0,0,0,0,0,111954
57667,"Seabrook Solar Plant","NJ","39.484999999999999","-75.215000000000003",0,0,0,0,0,0,4923
57668,"CASD Solar","PA","40.214199999999998","-77.206100000000006",0,0,0,0,0,0,1
57669,"SMUD at Grundman","CA","38.364722","-121.41278",0,0,0,0,0,0,34798
57670,"SMUD at Van Conett","CA","38.253056000000001","-121.27888799999999",0,0,0,0,0,0,5752
57671,"SMUD at Fleshman","CA","38.237777999999999","-121.33750000000001",0,0,0,0,0,0,5847
57672,"Oakdale Renewable Energy Plant","IA","41.705300000000001","-91.603300000000004",0,0,0,0,0,0,331.24
57673,"Macys Goodyear","AZ","33.409063000000003","-112.414596",0,0,0,0,0,0,5639
57674,"Indian Orchard PV Facility","MA","42.151389000000002","-72.498889000000005",0,0,0,0,0,0,2584
57675,"Pioneer Trail Wind Farm, LLC","IL","40.46405","-88.021517000000003",0,0,0,0,0,0,462542
57676,"Silver Lake Solar Photovoltaic Facility","MA","42.452500000000001","-73.240300000000005",0,0,0,0,0,0,1988
57677,"Murphy Farm Power, LLC","NC","34.999167","-84.157253999999995",0,0,0,0,0,0,1386
57678,"Post Rock Wind Power Project, LLC","KS","38.841667000000001","-98.299443999999994",0,0,0,0,0,0,844719
57680,"Arlington Valley Solar Energy II","AZ","33.305","-112.833888",0,0,0,0,0,0,365124
57681,"City of Boulder WWTP","CO","40.048025000000003","-105.18032700000001",0,0,0,0,0,0,1422
57682,"City of Madera WWTP","CA","36.940800000000003","-120.1572",0,0,0,0,0,0,2275
57683,"Staples La Mirada, CA","CA","33.881667","-118.0175",0,0,0,0,0,0,1781
57684,"Goodsprings Waste Heat Recovery","NV","35.809443999999999","-115.411389",0,0,0,0,0,0,14965
57685,"Rinehart","FL","28.770600999999999","-81.353335999999999",0,0,0,0,0,0,2257
57687,"CS Murphy Point, LLC","NC","34.989539000000001","-84.166196999999997",0,0,0,0,0,0,1405
57689,"Norden 1-3","CT","41.111699999999999","-73.392799999999994",0,0,0,0,0,0,134
57690,"Turnbull Hydro","MT","47.605277999999998","-112.09694399999999",0,0,0,0,0,0,28355
57692,"DOE Golden NWTC Load Side","CO","39.908999999999999","-105.23180000000001",0,0,0,0,0,0,1608
57693,"DOE Golden NWTC Turbine Side","CO","39.913899999999998","-105.2153",0,0,0,0,0,0,207
57694,"DOE Golden NREL Main Campus","CO","39.740895999999999","-105.170993",0,0,0,0,0,0,2541
57695,"Topaz Solar Farm","CA","35.405555999999997","-120.068611",0,0,0,0,0,0,1105857
57696,"Power Generation Station (PGS) 2","CA","37.825833000000003","-122.296111",0,0,0,0,0,0,30559
57697,"Aerojet I","CA","38.613508000000003","-121.162879",0,0,0,0,0,0,6380
57698,"Aerojet II","CA","38.608600000000003","-121.1703",0,0,0,0,0,0,4230
57699,"Webberville Solar Project","TX","30.238492000000001","-97.508812000000006",0,0,0,0,0,0,57960
57700,"Vasco Winds","CA","37.790832999999999","-121.71805500000001",0,0,0,0,0,0,234927
57701,"Montezuma Wind II","CA","38.116667","-121.821944",0,0,0,0,0,0,210115
57702,"Signal Hill West Unit","CA","33.811182000000002","-118.175645",0,0,0,0,0,0,38300
57703,"Cheyenne Prairie Generating Station","WY","41.123610999999997","-104.72",0,0,0,0,0,0,49025
57706,"Blue Water Renewables Inc","MI","42.915770000000002","-82.594506999999993",0,0,0,0,0,0,24736
