"Plant.Code","Plant.Name","State","Latitude","Longitude","Hydropower","Solar","Solar.Thermal","Wind","Geothermal","Solid.Biomass.RDF","Biogas","Oil","Natural.Gas","Uranium","Lignite.Coal.gfc","Ligite.Coal.ngp","Bituminous.Coal.avg","Bituminous.Coal.app","Bituminous.Coal.int","Bituminous.Coal.rmr","Subbituminous.Coal.avg","Subbituminous.Coal.ngp","Subbituminous.Coal.rmr","total.wc"
1772,"John H Warden","MI","46.755299999999998","-88.455799999999996",0,0,0,0,0,136865.613169773,0,0,101.206485186331,0,0,0,0,0,0,0,0,0,0,136966.819654959
1773,"Prickett","MI","46.726100000000002","-88.662499999999994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,"Victoria Dam","MI","46.696399999999997","-89.2089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,"Brule","WI","45.947200000000002","-88.218900000000005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,"Chalk Hill","MI","45.513599999999997","-87.801100000000005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,"Hemlock Falls","MI","46.131100000000004","-88.224999999999994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,"Kingsford","MI","45.807955999999997","-88.125120999999993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,"Michigamme Falls","MI","45.955300000000001","-88.195800000000006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,"Peavy Falls","MI","45.990780999999998","-88.210514000000003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,"Twin Falls (MI)","MI","45.871899999999997","-88.069400000000002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,"Way Dam","MI","46.159199999999998","-88.235299999999995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,"White Rapids","MI","45.482084","-87.802177999999998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,"Grand Rapids","MI","45.354700000000001","-87.6494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,"Clinton","MI","42.072499999999998","-83.971400000000003",0,0,0,0,0,0,0,6.16873049062084,1.18508764855188,0,0,0,0,0,0,0,0,0,0,7.35381813917272
1819,"Coldwater","MI","41.932215999999997","-84.995450000000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,"Crystal Falls","MI","46.106278000000003","-88.334530999999998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,"Mistersky","MI","42.303899999999999","-83.090299999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,"J B Sims","MI","43.070599999999999","-86.234999999999999",0,0,0,0,0,0,0,0,1516.33657614569,0,0,0,0,0,0,0,0,0,0,1516.33657614569
1826,"Grand Haven Diesel Plant","MI","43.061188999999999","-86.236639999999994",0,0,0,0,0,0,0,10.5061191168386,135.472448053031,0,0,0,0,0,0,0,0,0,0,145.97856716987
1827,"Hart","MI","43.706699999999998","-86.436700000000002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,"Hillsdale","MI","41.906100000000002","-84.631900000000002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,"James De Young","MI","42.7956","-86.113299999999995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,"Eckert Station","MI","42.718389999999999","-84.558080000000004",0,0,0,0,0,0,0,2422.38335453567,0,0,0,0,0,0,0,0,0,243330.491830431,0,245752.875184966
1832,"Erickson Station","MI","42.692222000000001","-84.657222000000004",0,0,0,0,0,0,0,1109.21485134476,0,0,0,0,0,0,0,0,0,381820.184436504,0,382929.399287849
1837,"Lowell","MI","42.935000000000002","-85.337800000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1840,"Plant Four","MI","46.575964999999997","-87.403578999999993",0,0,0,0,0,0,0,523.281841149696,0,0,0,0,0,0,0,0,0,0,0,523.281841149696
1842,"James R Smith","MI","46.571638999999998","-87.410454999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,"Shiras","MI","46.530597999999998","-87.392206000000002",0,0,0,0,0,0,0,152.676079642866,0,0,0,0,0,0,0,0,0,127991.430538193,0,128144.106617836
1844,"Marshall (MI)","MI","42.271700000000003","-84.941100000000006",0,0,0,0,0,0,0,27.7592872077938,47979.1199428005,0,0,0,0,0,0,0,0,0,0,48006.8792300083
1846,"Newberry","MI","46.593299999999999","-85.818299999999994",0,0,0,0,0,0,0,56.6752113825789,0,0,0,0,0,0,0,0,0,0,0,56.6752113825789
1848,"Norway (MI)","MI","45.788899999999998","-87.905799999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,"Frank Jenkins","MI","42.864400000000003","-84.903099999999995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,"St Louis","MI","43.401899999999998","-84.601399999999998",0,0,0,0,0,0,0,14.7471213291404,0,0,0,0,0,0,0,0,0,0,0,14.7471213291404
1853,"Main Street (MI)","MI","43.728900000000003","-83.436700000000002",0,0,0,0,0,0,0,3.37352448705827,1.01578941304447,0,0,0,0,0,0,0,0,0,0,4.38931390010274
1855,"Sturgis City  Diesel Plant","MI","41.799199999999999","-85.425600000000003",0,0,0,0,0,0,0,67.0849440855016,21.9749109688621,0,0,0,0,0,0,0,0,0,0,89.0598550543637
1856,"Hydro Plant","MI","41.9711","-85.5381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,"Saint Marys Falls","MI","46.506250000000001","-84.349266999999998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,"Wyandotte","MI","42.208100000000002","-83.145300000000006",0,0,0,0,0,20710.7912599747,0,56.1932793129992,52571.4023002333,0,0,0,0,103486.316211744,0,1423.72936080725,0,0,0,178248.432412072
1867,"Zeeland","MI","42.806699999999999","-86.055800000000005",0,0,0,0,0,0,0,29.3978562443649,77.6740304508006,0,0,0,0,0,0,0,0,0,0,107.071886695166
1868,"Dafter","MI","46.3292","-84.384699999999995",0,0,0,0,0,0,0,572.92084431641,0,0,0,0,0,0,0,0,0,0,0,572.92084431641
1871,"Kleber","MI","45.391984000000001","-84.333257000000003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,"Tower","MI","45.362819999999999","-84.294970000000006",0,0,0,0,0,0,0,378.798606689686,0,0,0,0,0,0,0,0,0,0,0,378.798606689686
1874,"Caro","MI","43.4878","-83.388099999999994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,"Ubly","MI","43.680599999999998","-82.947800000000001",0,0,0,0,0,0,0,0.578318483495703,0.101578941304447,0,0,0,0,0,0,0,0,0,0,0.67989742480015
1877,"George Johnson","MI","43.839300000000001","-85.426000000000002",0,0,0,0,0,0,0,0,3249.78120950608,0,0,0,0,0,0,0,0,0,0,3249.78120950608
1879,"Scottville","MI","43.954999999999998","-86.293610999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1880,"Claude Vandyke","MI","42.731000000000002","-85.855099999999993",0,0,0,0,0,0,0,0,510.705057231659,0,0,0,0,0,0,0,0,0,0,510.705057231659
1881,"Vestaburg","MI","43.401600000000002","-84.914100000000005",0,0,0,0,0,0,0,28.7231513469533,370.018223524999,0,0,0,0,0,0,0,0,0,0,398.741374871953
1888,"Fox Lake","MN","43.672800000000002","-94.707499999999996",0,0,0,0,0,0,0,0,1342.02711286725,0,0,0,0,0,0,0,0,0,0,1342.02711286725
1889,"Hills","MN","43.528874000000002","-96.364722",0,0,0,0,0,0,0,4.53016145404968,0,0,0,0,0,0,0,0,0,0,0,4.53016145404968
1891,"Syl Laskin","MN","47.5306","-92.161900000000003",0,0,0,0,0,0,0,0,1753.62498303287,0,0,0,0,0,0,0,0,159249.752297989,0,161003.377281022
1892,"Blanchard","MN","45.861400000000003","-94.359200000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,"Clay Boswell","MN","47.261099999999999","-93.652799999999999",0,0,0,0,0,0,0,0,6930.29098979011,0,0,0,0,0,0,0,0,3099685.13079452,0,3106615.42178431
1894,"Fond Du Lac","MN","46.666767999999998","-92.293897000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,"Knife Falls","MN","46.726627000000001","-92.448618999999994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,"Little Falls (MN)","MN","45.975012999999997","-94.369094000000004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,"M L Hibbard","MN","46.735331000000002","-92.151711000000006",0,0,0,0,0,152484.957209164,0,0,1921.87356948014,0,0,0,0,0,0,0,0,12265.4962388026,0,166672.327017447
1898,"Pillager","MN","46.316032999999997","-94.484943999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,"Scanlon","MN","46.709125999999998","-92.421733000000003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,"Sylvan","MN","46.305","-94.377499999999998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,"Thomson","MN","46.655000000000001","-92.333299999999994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,"Winton","MN","47.934399999999997","-91.763900000000007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,"Black Dog","MN","44.8108","-93.250100000000003",0,0,0,0,0,0,0,26.0243317573067,119714.540748119,0,0,0,0,0,0,0,0,578764.192302896,0,698504.757382772
1910,"Granite City","MN","45.575600000000001","-94.140799999999999",0,0,0,0,0,0,0,34.0244041123305,217.243495803111,0,0,0,0,0,0,0,0,0,0,251.267899915442
1911,"Hennepin Island","MN","44.982359000000002","-93.254163000000005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,"High Bridge","MN","44.931399999999996","-93.111699999999999",0,0,0,0,0,0,0,0,253633.880648252,0,0,0,0,0,0,0,0,0,0,253633.880648252
1913,"Inver Hills","MN","44.780999999999999","-93.042000000000002",0,0,0,0,0,0,0,4596.37892040993,1410.42360001225,0,0,0,0,0,0,0,0,0,0,6006.80252042218
1914,"Key City","MN","44.197400000000002","-94.007800000000003",0,0,0,0,0,0,0,0,62.3356103138291,0,0,0,0,0,0,0,0,0,0,62.3356103138291
1915,"Allen S King","MN","45.03","-92.778599999999997",0,0,0,0,0,0,0,120.290244567106,2326.22547516604,0,0,0,0,0,0,0,0,1126076.67722156,0,1128523.19294129
1918,"Minnesota Valley","MN","44.802778000000004","-95.526944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,"Monticello Nuclear Facility","MN","45.333799999999997","-93.849299999999999",0,0,0,0,0,0,0,0,0,345542.239677452,0,0,0,0,0,0,0,0,0,345542.239677452
1925,"Prairie Island","MN","44.622","-92.633300000000006",0,0,0,0,0,0,0,0,0,669928.861654299,0,0,0,0,0,0,0,0,0,669928.861654299
1926,"Red Wing","MN","44.569200000000002","-92.516912000000005",0,0,0,0,0,139920.099875943,0,0,1047.65134096697,0,0,0,0,0,0,0,0,0,0,140967.75121691
1927,"Riverside (MN)","MN","45.020299999999999","-93.275300000000001",0,0,0,0,0,0,0,2.12050110615091,258030.251087556,0,0,0,0,0,0,0,0,0,0,258032.371588662
1929,"St James","MN","43.621667000000002","-95.678888999999998",0,0,0,0,0,0,0,50.4100944780421,0,0,0,0,0,0,0,0,0,0,0,50.4100944780421
1932,"West Fairbault","MN","44.269722000000002","-93.290555999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,"Wilmarth","MN","44.1967","-94.000900000000001",0,0,0,0,0,139237.235223391,0,0,1199.98589327654,0,0,0,0,0,0,0,0,0,0,140437.221116667
1943,"Hoot Lake","MN","46.290641000000001","-96.043251999999995",0,0,0,0,0,0,0,1168.20333666132,0,0,0,0,0,0,0,0,0,239415.010875011,0,240583.214211672
1956,"Adrian","MN","43.639167","-95.943611000000004",0,0,0,0,0,0,0,33.2533128010029,0,0,0,0,0,0,0,0,0,0,0,33.2533128010029
1958,"Alexandria","MN","45.889167","-95.379722000000001",0,0,0,0,0,0,0,9.06032290809935,0,0,0,0,0,0,0,0,0,0,0,9.06032290809935
1960,"Austin Downtown","MN","43.670637999999997","-92.969284000000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,"Austin Northeast","MN","43.7014","-92.962599999999995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,"Benson City of","MN","45.314444000000002","-95.602777000000003",0,0,0,0,0,0,0,59.8559630418053,0,0,0,0,0,0,0,0,0,0,0,59.8559630418053
1966,"Blooming Prairie","MN","43.922499999999999","-93.124700000000004",0,0,0,0,0,0,0,130.121658786533,0,0,0,0,0,0,0,0,0,0,0,130.121658786533
1967,"Blue Earth","MN","43.637500000000003","-94.101667000000006",0,0,0,0,0,0,0,48.0004341301434,0,0,0,0,0,0,0,0,0,0,0,48.0004341301434
1969,"Delano","MN","45.041378000000002","-93.790521999999996",0,0,0,0,0,0,0,51.4703450311176,0,0,0,0,0,0,0,0,0,0,0,51.4703450311176
1970,"Detroit Lakes","MN","46.817500000000003","-95.843333000000001",0,0,0,0,0,0,0,67.0849440855016,0,0,0,0,0,0,0,0,0,0,0,67.0849440855016
1971,"Elk River City of","MN","45.315800000000003","-93.578100000000006",0,0,0,0,0,0,0,101.494893853496,0,0,0,0,0,0,0,0,0,0,0,101.494893853496
1972,"Fairfax","MN","44.527799999999999","-94.721699999999998",0,0,0,0,0,0,0,7.13259462978034,0,0,0,0,0,0,0,0,0,0,0,7.13259462978034
1973,"Fairmont (MN)","MN","43.657899999999998","-94.464699999999993",0,0,0,0,0,0,0,130.892750097861,4293.97886646869,0,0,0,0,0,0,0,0,0,0,4424.87161656655
1975,"Glencoe","MN","44.770899999999997","-94.158199999999994",0,0,0,0,0,0,0,321.255917581863,0.541754353623718,0,0,0,0,0,0,0,0,0,0,321.797671935487
1976,"Grand Marais","MN","47.775799999999997","-90.339200000000005",0,0,0,0,0,0,0,163.856903657116,0,0,0,0,0,0,0,0,0,0,0,163.856903657116
1977,"Granite Falls","MN","44.811684999999997","-95.534549999999996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,"Hibbing","MN","47.429400000000001","-92.935000000000002",0,0,0,0,0,63620.7158836477,0,0,0,0,0,0,0,0,0,0,0,0,0,63620.7158836477
1980,"Hutchinson Plant #1","MN","44.895741000000001","-94.368432999999996",0,0,0,0,0,0,0,141.880801284279,4716.58112194229,0,0,0,0,0,0,0,0,0,0,4858.46192322657
1982,"Janesville","MN","44.112200000000001","-93.694400000000002",0,0,0,0,0,0,0,41.9280900534385,2.60719282681414,0,0,0,0,0,0,0,0,0,0,44.5352828802526
1983,"Kenyon Municipal","MN","44.268900000000002","-92.971400000000003",0,0,0,0,0,0,0,18.2170322301147,0,0,0,0,0,0,0,0,0,0,0,18.2170322301147
1985,"Lake Crystal","MN","44.106887999999998","-94.219696999999996",0,0,0,0,0,0,0,47.7112748883955,0,0,0,0,0,0,0,0,0,0,0,47.7112748883955
1987,"Lanesboro","MN","43.720025999999997","-91.977738000000002",0,0,0,0,0,0,0,6.74704897411654,0,0,0,0,0,0,0,0,0,0,0,6.74704897411654
1989,"Litchfield","MN","45.115000000000002","-94.528099999999995",0,0,0,0,0,0,0,270.460277448157,34.1643839253957,0,0,0,0,0,0,0,0,0,0,304.624661373553
1990,"Luverne","MN","43.654443999999998","-96.201943999999997",0,0,0,0,0,0,0,60.434281525301,0,0,0,0,0,0,0,0,0,0,0,60.434281525301
1993,"Marshall (MN)","MN","44.446584999999999","-95.792118000000002",0,0,0,0,0,0,0,111.711853728587,0,0,0,0,0,0,0,0,0,0,0,111.711853728587
1994,"Melrose","MN","45.674999999999997","-94.815276999999995",0,0,0,0,0,0,0,75.0850164405255,0,0,0,0,0,0,0,0,0,0,0,75.0850164405255
1995,"Moorhead","MN","46.853611000000001","-96.731110999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"Moose Lake","MN","46.448900000000002","-92.781400000000005",0,0,0,0,0,0,0,308.918456600622,0,0,0,0,0,0,0,0,0,0,0,308.918456600622
1997,"Mora","MN","45.895800000000001","-93.294200000000004",0,0,0,0,0,0,0,469.112676528931,28.5775421536511,0,0,0,0,0,0,0,0,0,0,497.690218682582
1998,"Mountain Lake","MN","43.9405","-94.943399999999997",0,0,0,12.721449436335,0,0,0,112.868490695578,2.91192965072748,0,0,0,0,0,0,0,0,0,0,128.501869782641
1999,"New Prague","MN","44.540300000000002","-93.580600000000004",0,0,0,0,0,0,0,424.678539713678,194.185076127001,0,0,0,0,0,0,0,0,0,0,618.86361584068
2001,"New Ulm","MN","44.315899999999999","-94.458100000000002",0,0,0,0,0,0,0,446.943801328263,9874.65818244081,0,0,0,0,0,0,0,0,0,0,10321.6019837691
2002,"North Branch (MN)","MN","45.5017","-92.968599999999995",0,0,0,0,0,0,0,381.111880623668,0,0,0,0,0,0,0,0,0,0,0,381.111880623668
2003,"Owatonna","MN","44.083300000000001","-93.23",0,0,0,0,0,0,0,0,383.832959542404,0,0,0,0,0,0,0,0,0,0,383.832959542404
2004,"Preston (MN)","MN","43.672199999999997","-92.084699999999998",0,0,0,0,0,0,0,60.5306679392169,10.6319291898655,0,0,0,0,0,0,0,0,0,0,71.1625971290824
2005,"Princeton (MN)","MN","45.573099999999997","-93.576099999999997",0,0,0,0,0,0,0,269.978345378578,0,0,0,0,0,0,0,0,0,0,0,269.978345378578
2007,"Rochester Hydro","MN","44.212980999999999","-92.480176999999998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Silver Lake","MN","44.028179999999999","-92.460376999999994",0,0,0,0,0,0,0,0,20365.5280824815,0,0,0,0,0,0,0,0,0,0,20365.5280824815
2009,"Redwood Falls","MN","44.543100000000003","-95.117800000000003",0,0,0,0,0,0,0,199.71264963385,153.993675017542,0,0,0,0,0,0,0,0,0,0,353.706324651391
2011,"Sleepy Eye","MN","44.298099999999998","-94.574399999999997",0,0,0,0,0,0,0,31.9039030061796,0,0,0,0,0,0,0,0,0,0,0,31.9039030061796
2012,"Springfield (MN)","MN","44.244700000000002","-94.975800000000007",0,0,0,0,0,0,0,95.7117090185389,0,0,0,0,0,0,0,0,0,0,0,95.7117090185389
2013,"Spring Valley","MN","43.688899999999997","-92.395600000000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Thief River Falls","MN","48.114261999999997","-96.179175999999998",0,0,0,0,0,0,0,13.0121658786533,0,0,0,0,0,0,0,0,0,0,0,13.0121658786533
2015,"Truman","MN","43.828415","-94.436908000000003",0,0,0,0,0,0,0,22.7471936841643,1.01578941304447,0,0,0,0,0,0,0,0,0,0,23.7629830972088
2018,"Virginia","MN","47.522427999999998","-92.540951000000007",0,0,0,0,0,56940.9651211089,0,0,7604.70744075744,0,0,0,0,0,0,0,0,0,0,64545.6725618664
2020,"Wells IC","MN","43.744529999999997","-93.724129000000005",0,0,0,0,0,0,0,86.7477725243555,300.470508378555,0,0,0,0,0,0,0,0,0,0,387.21828090291
2021,"Westbrook","MN","44.039900000000003","-95.442899999999995",0,0,0,0,0,0,0,26.6026502408024,0,0,0,0,0,0,0,0,0,0,0,26.6026502408024
2022,"Willmar","MN","45.121704999999999","-95.053235999999998",0,0,0,24.2051181905614,0,0,0,0,5532.0907223815,0,0,0,0,0,0,0,0,0,0,5556.29584057206
2023,"Windom","MN","43.868110000000001","-95.114444000000006",0,0,0,0,0,0,0,35.9521323906496,0,0,0,0,0,0,0,0,0,0,0,35.9521323906496
2024,"Worthington","MN","43.633490000000002","-95.609234000000001",0,0,0,54.2121248075028,0,0,0,64.1933516680231,0,0,0,0,0,0,0,0,0,0,0,118.405476475526
2038,"Cambridge CT","MN","45.600999999999999","-93.208100000000002",0,0,0,0,0,0,0,663.716846225235,12634.7950352124,0,0,0,0,0,0,0,0,0,0,13298.5118814376
2039,"Elk River","MN","45.296796999999998","-93.558447000000001",0,0,0,0,0,227149.565439144,0,5069.44343990942,13781.9260193635,0,0,0,0,0,0,0,0,0,0,246000.934898417
2042,"Maple Lake","MN","45.229073","-94.009673000000006",0,0,0,0,0,0,0,686.753199151148,0,0,0,0,0,0,0,0,0,0,0,686.753199151148
2046,"Eaton","MS","31.3294","-89.268100000000004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2047,"Chevron Oil","MS","30.34","-88.491900000000001",0,0,0,0,0,0,0,0,421462.60747146,0,0,0,0,0,0,0,0,0,0,421462.60747146
2048,"Sweatt","MS","32.292499999999997","-88.746099999999998",0,0,0,0,0,0,0,0,5317.79301587621,0,0,0,0,0,0,0,0,0,0,5317.79301587621
2049,"Jack Watson","MS","30.4392","-89.028599999999997",0,0,0,0,0,551.757593787357,0,0,101665.960597498,0,0,0,0,1342978.99202362,0,0,0,0,0,1445196.7102149
2050,"Baxter Wilson","MS","32.283099999999997","-90.930599999999998",0,0,0,0,0,0,0,1224.8785480439,19452.8751545082,0,0,0,0,0,0,0,0,0,0,20677.7537025521
2051,"Delta (MS)","MS","33.794699999999999","-90.713899999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2052,"Natchez","MS","31.598700000000001","-91.346400000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2053,"Rex Brown","MS","32.356954000000002","-90.212969999999999",0,0,0,0,0,0,0,321.930622479275,30392.1822207609,0,0,0,0,0,0,0,0,0,0,30714.1128432402
2059,"L L Wilkins","MS","34.1845","-90.562662000000003",0,0,0,0,0,0,0,0,100.122976479083,0,0,0,0,0,0,0,0,0,0,100.122976479083
2060,"Third Street","MS","34.204999999999998","-90.577776999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2062,"Henderson","MS","33.517315000000004","-90.209660999999997",0,0,0,0,0,0,0,922.996299659143,3942.71888743791,0,0,0,0,0,0,0,0,0,0,4865.71518709706
2063,"Wright","MS","33.516582999999997","-90.183336999999995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,"Yazoo","MS","32.845799999999997","-90.421099999999996",0,0,0,0,0,0,0,0,114.919642262431,0,0,0,0,0,0,0,0,0,0,114.919642262431
2068,"Benndale","MS","30.8889","-88.805400000000006",0,0,0,0,0,0,0,0,425.581904418532,0,0,0,0,0,0,0,0,0,0,425.581904418532
2070,"Moselle","MS","31.527999999999999","-89.300399999999996",0,0,0,0,0,0,0,0,259026.706642105,0,0,0,0,0,0,0,0,0,0,259026.706642105
2071,"Paulding","MS","32.030155000000001","-89.085549999999998",0,0,0,0,0,0,0,46.1690922657403,0,0,0,0,0,0,0,0,0,0,0,46.1690922657403
2076,"Asbury","MO","37.361314999999998","-94.589259999999996",0,0,0,0,0,3241.85285024459,0,1612.93025046952,0,0,0,0,0,0,0,0,0,397693.902173766,0,402548.68527448
2078,"Grand Avenue","MO","39.105277999999998","-94.569721999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2079,"Hawthorn","MO","39.130600000000001","-94.477800000000002",0,0,0,0,0,0,0,0,28205.7293688298,0,0,0,0,0,0,0,0,1270169.27230539,0,1298375.00167422
2080,"Montrose","MO","38.311399999999999","-93.934799999999996",0,0,0,0,0,0,0,15624.6232414312,0,0,0,0,0,0,0,0,0,1065525.20684746,0,1081149.83008889
2081,"Northeast (MO)","MO","39.122799999999998","-94.560599999999994",0,0,0,0,0,0,0,3396.75361281201,0,0,0,0,0,0,0,0,0,0,0,3396.75361281201
2082,"Fairgrounds","MO","38.593499999999999","-92.220600000000005",0,0,0,0,0,0,0,883.477869953603,0,0,0,0,0,0,0,0,0,0,0,883.477869953603
2083,"Kirksville","MO","40.224525","-92.584928000000005",0,0,0,0,0,0,0,0,8.8373678934869,0,0,0,0,0,0,0,0,0,0,8.8373678934869
2090,"Nevada","MO","37.850299999999997","-94.344399999999993",0,0,0,0,0,0,0,138.989208866801,0,0,0,0,0,0,0,0,0,0,0,138.989208866801
2092,"Ralph Green","MO","38.787579999999998","-94.277688999999995",0,0,0,0,0,0,0,0,6099.95086392046,0,0,0,0,0,0,0,0,0,0,6099.95086392046
2094,"Sibley","MO","39.178319000000002","-94.184444999999997",0,0,0,0,0,12327.3873648114,0,3010.62963866472,0,0,0,0,0,0,0,0,0,615896.085162816,0,631234.102166292
2096,"Viaduct","MO","37.257221999999999","-89.564166999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2098,"Lake Road (MO)","MO","39.724600000000002","-94.877300000000005",0,0,0,0,0,3464.11932404715,0,3317.5239805731,62179.0433056318,0,0,0,0,0,0,0,0,201270.793004349,0,270231.479614601
2099,"Niangua","MO","37.938499999999998","-92.847701000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,"Howard Bend","MO","38.681797000000003","-90.540047999999999",0,0,0,0,0,0,0,42.1208628812704,0,0,0,0,0,0,0,0,0,0,0,42.1208628812704
2103,"Labadie","MO","38.562244","-90.837686000000005",0,0,0,0,0,0,0,14172.0799837179,0,0,0,0,0,0,0,0,0,5368514.6722463,0,5382686.75223002
2104,"Meramec","MO","38.401699999999998","-90.335800000000006",0,0,0,0,0,0,0,0,4905.68725100407,0,0,0,0,0,0,0,0,1905379.50388426,0,1910285.19113526
2106,"Osage Dam","MO","38.2044","-92.623900000000006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,"Sioux","MO","38.915478999999998","-90.290246999999994",0,0,0,0,0,0,0,3833.76961350693,0,0,0,0,0,0,0,0,0,1524971.59610526,0,1528805.36571877
2108,"Taum Sauk","MO","37.520833000000003","-90.834721999999999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,"Albany","MO","40.247799999999998","-94.330299999999994",0,0,0,0,0,0,0,0.578318483495703,0,0,0,0,0,0,0,0,0,0,0,0.578318483495703
2115,"Butler","MO","38.264408000000003","-94.344385000000003",0,0,0,0,0,0,0,44.916068884833,0,0,0,0,0,0,0,0,0,0,0,44.916068884833
2120,"Carrollton","MO","39.361699999999999","-93.495599999999996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2121,"Carthage","MO","37.165300000000002","-94.308899999999994",0,0,0,0,0,0,0,272.195232898644,99.4457835370538,0,0,0,0,0,0,0,0,0,0,371.641016435698
